Date,User,Message
2020-09-09 15:29:39,"최태산 - [dolen/도렌]","JSON.stringify는 toJSON을 recursive 하게 호출하기 때문에 사용할 수 있어요 ~"
2020-09-09 15:29:44,"jrjung","전 정작 리덕스를 안쓰는데.."
2020-09-09 15:29:48,"라떼","prototype..."
2020-09-09 15:29:53,"Moozi","근데 직렬화를 해야하는이유가"
2020-09-09 15:29:56,"라떼","저도 요즘은 mobX.."
2020-09-09 15:29:58,"Moozi","공식문서 읽어봐도 잘 이해가안되던데"
2020-09-09 15:30:08,"Moozi","일단 불변성이랑은 상관없는 내용같아서"
2020-09-09 15:30:16,"최태산 - [dolen/도렌]","직렬화 라는것은 인스턴스의 현재 상태를 데이터 스트림으로 만드는 것을 말하고요"
2020-09-09 15:30:17,"jrjung","디버깅 할 때를 생각해보면"
2020-09-09 15:30:23,"jrjung","스냅샷 찍어서 남겨야 하잖아용"
2020-09-09 15:30:34,"최태산 - [dolen/도렌]","데이터 스트림으로 변환된 데이터를 다시 데이터로 변환하는 과정을 역 직렬화라고 하졍"
2020-09-09 15:30:48,"라떼","redux가 하나의 저장소안에 객체 트리로 저장해서 그런거 아닌가요?"
2020-09-09 15:30:57,"Moozi","객체로 들고있으면 참조라던가 이런게 일어나니까 직렬화를 한다…? 좀 잘못이해한거 같긴한데"
2020-09-09 15:30:59,"최태산 - [dolen/도렌]","이걸 디자인 패턴에서는 Memento Pattern이라고 하니까 관련해서 알아보시면 좋고요"
2020-09-09 15:31:04,"최태산 - [dolen/도렌]","좀 더 쉽게 설명하면"
2020-09-09 15:31:08,"최태산 - [dolen/도렌]","모바일 게임하다가 종료 누르면"
2020-09-09 15:31:11,"최태산 - [dolen/도렌]","게임이 꺼지잖아요"
2020-09-09 15:31:12,"jrjung","와 머싯서 그런 패턴도 있군요.."
2020-09-09 15:31:17,"Moozi","오홍"
2020-09-09 15:31:19,"최태산 - [dolen/도렌]","근데 다시 들어가면 내가 종료했던 그 시점으로 복구되죠 ?"
2020-09-09 15:31:24,"Moozi","넵"
2020-09-09 15:31:36,"최태산 - [dolen/도렌]","게임 화면에는 수천 또는 수만개의 인스턴스들이 메모리에 있었을텐데 그게 어떻게 그대로 재현되죠 ?"
2020-09-09 15:31:43,"Moozi","으음..."
2020-09-09 15:31:44,"Ivan","사실 리덕스를 직렬화 하려는 가장큰이유는"
2020-09-09 15:31:44,"최태산 - [dolen/도렌]","게임이 종료되기 바로 직전 상태를 직렬화해서 저장했기 때문이에여"
2020-09-09 15:31:52,"최태산 - [dolen/도렌]","즉 상태를 데이터 스트림으로 만들어 저장했다."
2020-09-09 15:31:57,"Moozi","저장한다는것 까지는 알았는데"
2020-09-09 15:32:00,"문성주","https://github.com/robinweser/fela"
2020-09-09 15:32:02,"Ivan","state한곳에 관리 되면 데이터를 쉽게"
2020-09-09 15:32:05,"Moozi","거기에 직렬화 가 포함되는이유가 햇갈리더군요"
2020-09-09 15:32:06,"Ivan","내보낼수있기때문이에요"
2020-09-09 15:32:08,"문성주","스테이트 드리븐이군요"
2020-09-09 15:32:08,"최태산 - [dolen/도렌]","그 저장된 데이터 스트림을 다시 상태로 변환하는 것 -> 역직렬화"
2020-09-09 15:32:13,"문성주","유나이티드 스테이트"
2020-09-09 15:32:15,"jrjung","그거 알아요! *-persistent 붙는 라이브러리들이 해줘요!"
2020-09-09 15:32:16,"Ivan","그래서 string으로 직렬화하는거고"
2020-09-09 15:32:20,"문성주","상태를 퍼시스턴스 하게"
2020-09-09 15:32:27,"Ivan","심볼이나 이런걸로 안하는것도 그 이유죠"
2020-09-09 15:32:30,"문성주","어딘가에 저장하기 위해서 상태를 직렬화하는거군요"
2020-09-09 15:32:37,"jrjung","오홍"
2020-09-09 15:32:39,"문성주","브라우저 스토리지나 이런데다가 넣어두고 재접속할때"
2020-09-09 15:32:43,"최태산 - [dolen/도렌]","음.. 어딘가에 저장하기 위해서라기 보다는"
2020-09-09 15:32:44,"Moozi","아 제가 햇갈렸던부분이"
2020-09-09 15:32:45,"문성주","냉장고에서 우유꺼내먹듯이"
2020-09-09 15:32:46,"최태산 - [dolen/도렌]","그건 2차 적인 행위"
2020-09-09 15:32:48,"Moozi","string으로 직렬화를 한다는데"
2020-09-09 15:32:48,"최태산 - [dolen/도렌]","직렬화는 말 그대로"
2020-09-09 15:32:52,"최태산 - [dolen/도렌]","상태 -> 데이터 스트림으로의 변환"
2020-09-09 15:32:55,"Moozi","Object 그대로 스냅샷을 보관하지는못하는가"
2020-09-09 15:32:58,"Moozi","이게 의문이어서"
2020-09-09 15:33:00,"최태산 - [dolen/도렌]","변환된 스트림을 어떤 형태로 어떻게 저장할 것인가는 2차적인 이유"
2020-09-09 15:33:13,"문성주","Object Dump를 직렬화하면 역직렬화가 되나요?"
2020-09-09 15:33:13,"jrjung","[Object object]를 보면서 피눙물을 흘리면....."
2020-09-09 15:33:15,"최태산 - [dolen/도렌]","캐시에 저장할수도, 디비에 저장할 수도, 문자열로 파일저장할 수도 있기 때문이져"
2020-09-09 15:33:17,"Moozi","아앗"
2020-09-09 15:33:21,"jrjung","앗..아앗.."
2020-09-09 15:33:23,"CreeJee","""toString"""
2020-09-09 15:33:24,"Moozi","아"
2020-09-09 15:33:24,"문성주","어찌됬건 그게 역직렬화가 되는 포맷이어야해서요"
2020-09-09 15:33:25,"최태산 - [dolen/도렌]","즉 직렬화라는건"
2020-09-09 15:33:27,"Moozi","감을 좀 잡은거같습니다"
2020-09-09 15:33:30,"최태산 - [dolen/도렌]","상태를 데이터 스트림으로 만든다."
2020-09-09 15:33:32,"라떼","[Object object]"
2020-09-09 15:33:32,"최태산 - [dolen/도렌]","라고 생각하시면 되요"
2020-09-09 15:33:34,"라떼","ㅋㅋㅋㅋㅋ"
2020-09-09 15:33:35,"Moozi","도렌님의 갓갓설명덕에"
2020-09-09 15:33:37,"문성주","역시.. 시니어.."
2020-09-09 15:33:38,"Moozi","좀 감이잡히는군요"
2020-09-09 15:33:39,"최태산 - [dolen/도렌]","그 스트림을 어떻게 저장할 것인지는 2차적인 이유입니다."
2020-09-09 15:33:44,"jrjung","머싯서......"
2020-09-09 15:33:46,"Moozi","이건 이해가 빡옴ㅋㅋㅋㅋㅋㅋ"
2020-09-09 15:33:59,"라떼","머시써.."
2020-09-09 15:34:02,"Moozi","역시 프방…짱짱"
2020-09-09 15:34:08,"Moozi","이제 좀 이해가 가네요"
2020-09-09 15:34:09,"최태산 - [dolen/도렌]","2차적인 가공방식을 통해 저장된 데이터를 다시 로드해서 데이터 스트림으로 변환 한 후 그 스트림으로 객체 인스턴스를 복원하는 방법을 Memento Pattern이라고 하는거에여"
2020-09-09 15:34:17,"jrjung","직렬화는 어쨌든 데이터 스트림으로 온갖데에 써먹을 수도 있으니까요 http로 쏠 수도 있공"
2020-09-09 15:34:21,"최태산 - [dolen/도렌]","영화 메멘토도 이런 내용이져"
2020-09-09 15:34:29,"라떼","이전으로 돌린다는 의미군여"
2020-09-09 15:34:34,"최태산 - [dolen/도렌]","주인공이 단기기억 상실증이라서, 매일밤 기억을 잃어버리니까"
2020-09-09 15:34:37,"Moozi","이거는 조금 다른얘기인데"
2020-09-09 15:34:38,"최태산 - [dolen/도렌]","자기 몸에다가 문신으로 메모를 남기는"
2020-09-09 15:34:42,"최태산 - [dolen/도렌]","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-09 15:34:42,"Moozi","혹시 스토어에 파일 넣으실때도있나요"
2020-09-09 15:34:43,"Moozi","직렬화해서"
2020-09-09 15:34:48,"jrjung","우와.."
2020-09-09 15:34:51,"최태산 - [dolen/도렌]","선택의 차이죠"
2020-09-09 15:34:54,"라떼","해본적은 없.."
2020-09-09 15:34:56,"최태산 - [dolen/도렌]","필요하다면 한다."
2020-09-09 15:34:59,"최태산 - [dolen/도렌]","하지만 굳이..?"
2020-09-09 15:35:02,"전연빈","필요한다면 한다.."
2020-09-09 15:35:04,"jrjung","근데 이거 diff 비교할때 리소스 많이 들지 싶은데"
2020-09-09 15:35:06,"Moozi","어제 필요해서 하려고하니 에러뿜뿜이라 일단 우회해놨는데"
2020-09-09 15:35:09,"전연빈","base64 encoding image정도는"
2020-09-09 15:35:13,"전연빈","해본적이있긴하네여"
2020-09-09 15:35:14,"Moozi","일단은 비권장 사항이더군요"
2020-09-09 15:35:17,"jrjung","blob 으로 밀어넣은거죠?"
2020-09-09 15:35:19,"문성주","레전드네요"
2020-09-09 15:35:20,"최태산 - [dolen/도렌]","남이 했던 사례가 있어서 한다 (x) 
내가 필요하고 합당하다면 한다 (o)"
2020-09-09 15:35:24,"전연빈","밀어넣엇죠 안된다는데."
2020-09-09 15:35:25,"전연빈","......."
2020-09-09 15:35:27,"Moozi","아뇨 그냥 setState 열심히 기차놀이해서..."
2020-09-09 15:35:31,"jrjung","아니지 blob 리더블 스트림이잖아요 안될듯"
2020-09-09 15:35:35,"전연빈","url을 못준다는데…."
2020-09-09 15:35:35,"라떼","블랍 블랍"
2020-09-09 15:35:41,"전연빈","string때려박아둿습니다"
2020-09-09 15:35:49,"전연빈","흑 ㅠ"
2020-09-09 15:35:55,"jrjung","diff 뜨다 스트림 흘러가면 정작 못써먹네;; 평문으로 박아넣어야;;;"
2020-09-09 15:36:06,"jrjung","그러게요 와 장난 없는데요?ㅋㅋㅋㅋㅋㅋ"
2020-09-09 15:36:10,"전연빈","평문으로 때려박앗줘 ㅎ"
2020-09-09 15:36:21,"jrjung","GC 잘못돌면 화면 굳히겠는데요?ㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-09 15:36:22,"문성주","스트림이"
2020-09-09 15:36:23,"문성주","뭐예요?"
2020-09-09 15:36:30,"문성주","개천인가.."
2020-09-09 15:36:34,"전연빈","모르겟어요… 못준다해서.."
2020-09-09 15:36:37,"전연빈","url로는"
2020-09-09 15:36:43,"jrjung","용이 나온다는 그 곳..!"
2020-09-09 15:36:51,"전연빈","용트름이요?"
2020-09-09 15:36:54,"jrjung","꺼-억"
2020-09-09 15:37:05,"Moozi","저는 처음에 File객체가 그냥 file 가리키는 object 인줄알아서"
2020-09-09 15:37:08,"jrjung","아 아무말 하는거 보니까 커피마셔야 할 타임인가봐요"
2020-09-09 15:37:09,"라떼","https://github.com/reduxjs/redux/issues/2276"
2020-09-09 15:37:09,"Moozi","스토어에박았는데 에러가 파바박"
2020-09-09 15:37:16,"최태산 - [dolen/도렌]","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-09 15:37:20,"최태산 - [dolen/도렌]","지리정님 가까이 있었으면"
2020-09-09 15:37:22,"jrjung","역시 누군가는 시도해봤군요"
2020-09-09 15:37:22,"최태산 - [dolen/도렌]","같이 가자 했을텐데"
2020-09-09 15:37:25,"최태산 - [dolen/도렌]","거기 밑에 스벅이 생겼더라고여 ?"
2020-09-09 15:37:26,"jrjung","ㅋㅋㅋ 아"
2020-09-09 15:37:29,"jrjung","오 진짜요????????"
2020-09-09 15:37:32,"최태산 - [dolen/도렌]","네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-09 15:37:36,"최태산 - [dolen/도렌]","오른쪽에 생겼던데요 ?"
2020-09-09 15:37:37,"jrjung","아 옆집"
2020-09-09 15:37:41,"jrjung","네네 거기 있어요"
2020-09-09 15:37:49,"문성주","후우"
2020-09-09 15:37:50,"jrjung","아 딱 좋은데 저 기프티콘도 남았는데"
2020-09-09 15:37:51,"최태산 - [dolen/도렌]","저번에 잠깐 사진찍으러 갔다가 깜짝 놀랐어여 ㅋㅋ"
2020-09-09 15:37:52,"Moozi","무튼 리덕스에서는 일단 비권장이고 해서 나중에 고치려고 투두박아놓고 우회해놨습니다"
2020-09-09 15:37:53,"Moozi","ㅋㅋㅋㅋ"
2020-09-09 15:37:53,"최태산 - [dolen/도렌]","그니까 ㅋㅋ"
2020-09-09 15:37:56,"jrjung","언젠가 출근하는 날 한번 보시죠 ㅋㅋ"
2020-09-09 15:37:59,"최태산 - [dolen/도렌]","네 ㅋㅋ"
2020-09-09 15:38:03,"라떼","ㅋㅋㅋ"
2020-09-09 15:38:03,"최태산 - [dolen/도렌]","아니 만나서 밥 먹자고 한게 몇주전인데"
2020-09-09 15:38:06,"문성주","도렌님 hoxy"
2020-09-09 15:38:07,"최태산 - [dolen/도렌]","코로나 퍼지더니 만날 수가 없네"
2020-09-09 15:38:07,"문성주","뱃지"
2020-09-09 15:38:08,"최태산 - [dolen/도렌]","제엔장"
2020-09-09 15:38:09,"문성주","받으셨나요?"
2020-09-09 15:38:10,"jrjung","ㅋㅋㅋ"
2020-09-09 15:38:13,"문성주","나만 못받은거아니죠?"
2020-09-09 15:38:14,"최태산 - [dolen/도렌]","코드스피츠 배지요 ?"
2020-09-09 15:38:17,"최태산 - [dolen/도렌]","아직 안왔어요 ㅎㅎ"
2020-09-09 15:38:20,"최태산 - [dolen/도렌]","근데 저는 이미 다 있어서.."
2020-09-09 15:38:23,"문성주","아 그러네요"
2020-09-09 15:38:23,"jrjung","와 뭐죠 그 유니크 아이템은"
2020-09-09 15:38:30,"문성주","생각해보니까 도렌님 원년멤버.."
2020-09-09 15:38:30,"jrjung","코딩능력+200 해줄것 같다"
2020-09-09 15:38:32,"라떼","인싸템"
2020-09-09 15:38:35,"kim","혹시 vue 에서 특정 돔 부분만 리렌더링 시킬수있는게 있을까요?"
2020-09-09 15:38:44,"문성주","requestsForanim뭐시기"
2020-09-09 15:38:46,"문성주","아 그거아닌가?"
2020-09-09 15:39:02,"최태산 - [dolen/도렌]","원년멤버 아녀유 ㅠ"
2020-09-09 15:39:07,"최태산 - [dolen/도렌]","그냥 학생 ;ㅂ ;"
2020-09-09 15:39:09,"문성주","https://developer.mozilla.org/ko/docs/Web/API/Window/requestAnimationFrame"
2020-09-09 15:39:48,"최태산 - [dolen/도렌]","그 특정 DOM 부분만을 컴포넌트로 만드셔요 ~"
2020-09-09 15:40:17,"하민님의 제자 마루","원래"
2020-09-09 15:40:20,"하민님의 제자 마루","v-dom 이랑 비교하면서"
2020-09-09 15:40:26,"하민님의 제자 마루","변경되는 dom 만 리렌더링 하지 않아요?"
2020-09-09 15:40:39,"vue개발자","diff 해서 다른 부분만 리렌더링"
2020-09-09 15:41:20,"라주","넹 디프 알고리즘"
2020-09-09 15:43:22,"jrjung","강제로 일으키고 싶으신거라면"
2020-09-09 15:43:31,"jrjung",":key 를 바꿔주시면 됩니다"
2020-09-09 15:43:51,"한량","한량님이 들어왔습니다."
2020-09-09 15:43:51,"팬다 Jr.","방가워요 공지 확인 부탁드립니다"
2020-09-09 15:43:51,"jrjung","vue에도 key 프롭이 있어서 얘가 바뀌면 무조건 diff가 true에요"
2020-09-09 15:44:03,"jrjung","엇 공지봇이.."
2020-09-09 15:44:25,"대민한국 만세","우와.. 다 읽었다.;"
2020-09-09 15:44:27,"라떼","역시 뷰리정.."
2020-09-09 15:45:00,"Moozi","Ivan님 말씀 들으니 새로 궁금한게 생겼는데 리덕스에서 직렬화가 되면 데이터를 쉽게내보낸다 -> 이게 어떤뜻인가요?"
2020-09-09 15:45:36,"Moozi","일단 제가 이해한바로는 스냅샷을 위한게 큰거같은데, 직렬화된 이전 데이터와 이후 데이터를 비교, 이런식으로요"
2020-09-09 15:45:41,"한량","안녕하세요"
2020-09-09 15:45:53,"개발을 개발새발","오 이 예로 패북의 맹기완님도 같은 설명을 하셨던거 같아요"
2020-09-09 15:46:13,"한량","한참 뷰의 매력에 푹빠진 풀스택개발자입니다^^"
2020-09-09 15:46:35,"최태산 - [dolen/도렌]","저도 그분께 그렇게 배웠습니다 ㅎㅎ"
2020-09-09 15:47:40,"Moozi","계속 궁금한게 생기는군요, 리덕스에서 상태관리를 조금 잘못이해하고 있었나봐요"
2020-09-09 15:47:47,"Moozi","직렬화를 아예생각을 안하고있었는데"
2020-09-09 15:48:26,"Moozi","근데 직렬화를 안하더라도 이전 이후 데이터 비교는 할수있지않나요?"
2020-09-09 15:48:35,"최태산 - [dolen/도렌]","비교의 목적이 아니고"
2020-09-09 15:49:06,"최태산 - [dolen/도렌]","- 직렬화가 가능하다 -> 현재 상태를 저장할 수 있다. 
- 직렬화된 데이터가 있으면 역직렬화할 수 있다. -> 저장된 상태 그대로 복구할 수 있다."
2020-09-09 15:49:32,"Moozi","현재상태를 저장할 수 있다 -> 이부분에서 좀 이해가 안되고있어요"
2020-09-09 15:49:34,"앵귤러를 보면 울리는 사이렌","mst의 스냅샷도 직렬화와 역직렬화죠"
2020-09-09 15:49:38,"Moozi","현재상태를 저장하는데"
2020-09-09 15:49:43,"Moozi","직렬화를해야하는가"
2020-09-09 15:49:49,"최태산 - [dolen/도렌]","왜냐면"
2020-09-09 15:49:50,"Moozi","이게 이해가 안되더라구요"
2020-09-09 15:49:55,"최태산 - [dolen/도렌]","값이 아니고 참조가 저장될 수 있기 때문"
2020-09-09 15:50:05,"Moozi","딥카피로"
2020-09-09 15:50:06,"문성주","있었는데요"
2020-09-09 15:50:07,"J","J님이 들어왔습니다."
2020-09-09 15:50:07,"팬다 Jr.","방가워요 공지 확인 부탁드립니다"
2020-09-09 15:50:08,"문성주","없었습니다"
2020-09-09 15:50:08,"공지봇_9min","*** 공 지 사 항 ***
 
1. 입장 시 바로 인사/소개 없으면 강퇴입니다.
   ㄴ 사용언어, 서비스, 회사, 직군, 업무, 취준생, 예비 개발자, 학생 등 자신을 나타낼 수 있는 말로 소개해주시면 됩니다.
 
2. 광고/구인구직 모두 운영진과 상의 후 진행 필수, 개인 봇 상의 없이 진행할 경우 강퇴입니다.
 
3. 논쟁거리 또는 불특정 다수를 불편하게 하는 말은 삼가주세요.
 
4. 재입장 시에도 소개 필수입니다.
 
5. 닉네임은 최대한 중복을 피해서 작성 부탁드립니다.
   (. , - 등등 호칭하기 힘든 닉네임은 피해 주세요.)"
2020-09-09 15:50:10,"Moozi","카피를 하면 되지않은가해서"
2020-09-09 15:50:14,"문성주","당할수도있는거군요"
2020-09-09 15:50:15,"Moozi","음 결국 제가 궁금했던게"
2020-09-09 15:50:17,"최태산 - [dolen/도렌]","그래서 딮카피를 하는거에요 ㅎㅎ"
2020-09-09 15:50:17,"Moozi","다른 방법도있는데"
2020-09-09 15:50:20,"Moozi","왜 직렬화를 택했는가"
2020-09-09 15:50:22,"Moozi","인거같네요"
2020-09-09 15:50:46,"Moozi","직렬화비용까지 소모해야하기도하고"
2020-09-09 15:50:54,"J","J님이 나갔습니다."
2020-09-09 15:51:05,"최태산 - [dolen/도렌]","그건 뭐, 선택의 차이져 ㅎㅎ"
2020-09-09 15:51:11,"Moozi","객체를 직접 딥카피하는것보다 비용측면에서 좋은거라던가…이런 이유가 있겠죠?"
2020-09-09 15:51:13,"Moozi","아앗 그렇군요"
2020-09-09 15:51:13,"최태산 - [dolen/도렌]","다만 리덕스는 그런 아키텍쳐를 구성하고 사용할 뿐 ㅎㅎ"
2020-09-09 15:51:15,"최태산 - [dolen/도렌]","중요한건"
2020-09-09 15:51:24,"최태산 - [dolen/도렌]","라이브러리나 프레임워크는 여러분의 문제를 해결하려고 나온게 아니에요."
